6.1.8.4,"Mesones con superficie y apoyos en concreto; plaqueta de superficie en concreto f'c=3000 PSI a.=0,75 m e.=0,12 m, acabado inferior y laterales a la vista, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados; apoyos en concreto f'c=3000 PSI en forma trapezoidal según diseño h.=0,80 m a1.=0,60 m a2.=0,70 m e.=0,12 m, con distancia máxima entre ejes de apoyos de 1,50 m, acabado a la vista, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados. Incluye desencofrante y curador para el concreto, montaje de la placa en caso de ser prefabricada. NO incluye aceros de refuerzo. El pago por metro lineal será medido en la longitud del mesón (medida de un solo costado).",196500,  
6.1.8.5,"Reparaciones menores de plaquetas de concreto de mesones y de bancas existentes, reponiendo secciones de concreto de dimensiones máximas de 25x25 cm y espesor máximo 10 cm; realizando la limpieza de la superficie de empate; aplicación en las zonas de empalme de puente de adherencia de concreto fresco a concreto endurecido con producto de adhesión epóxica de alto rendimiento, resistente a la humedad, con adherencia a superficies húmedas, forma barrera de vapor, alta resistencia mecánica, libre de solventes, mezcla resultado de dos componentes, tipo Sikadur-32 Hi-Mod LPL de SIKA o equivalente de igual calidad o superior; reposición de la sección con concreto f'c=3000 PSI acabado a la vista, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados. No incluye malla de refuerzo ni anclajes para los empates.",23933,  
6.1.9.1,"Poyo para muebles (indiferente de su uso) en concreto f'c=3000 PSI a.>40<=60 e.<=10 cm, acabado superficial liso. Incluye formaletería ordinaria, desencofrante y curador para el concreto. No incluye malla de refuerzo. El pago por metro lineal será medido en planta en la parte posterior del poyo.",67174,  
6.1.10.1,"Paso / huella prefabricada en concreto para escaleras 70x30 cm e.=4 cm f'c=3000 PSI, acabado de la superficie en gravilla lavada (gravilla mona) y mortero gris, acabado inferior y laterales a la vista, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados. Incluye desencofrante y curador para el concreto, montaje donde corresponda. Las dimensiones establecidas incluyen el acabado de la superficie. NO incluye malla de refuerzo.",20397,  
6.1.11.1,"Cárcamo en concreto sección 20x35 cm (h x a, medidas externas) e.=10 cm f'c=3000 PSI Baja permeabilidad mezcla de planta, según diseño, acabado a la vista, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados. NO incluye aceros de refuerzo.",104325,  
6.1.11.2,"Cárcamo en concreto sección 60x55 cm (h x a, medidas externas) e.=10 cm f'c=4000 PSI Baja permeabilidad mezcla de planta, según diseño, acabado a la vista, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados. NO incluye aceros de refuerzo.",262899,  
6.1.11.3,"Rejilla de fibrocemento plástico denso 3000 PSI para cárcamo continuo sin pestañas, medidas de cada pieza 40x40x6 (a x L x h), peso aproximado por pieza 21 kg, de forma troncopiramidal invertida, tipo R-40-40-C de FIBRIT o equivalente de igual calidad o superior. Incluye suministro e instalación. NO incluye la ejecución del cárcamo. El pago por metro lineal será medido en la longitud del cárcamo, no en la longitud de las piezas.",47140,  
6.1.12.1,"Banca modular prefabricada en concreto tipo M-40 IDU f'c=3000 PSI reforzado, medidas 520x550x400 mm (l x a x h), pieza aligerada, acabado liso con hidrófugo traslúcido mate. Incluye suministro e instalación donde corresponda formando figuras según diseño. Cumplir con ficha técnica del IDU.",143195,  
6.1.12.2,"Banca prefabricada en concreto f'c=3000 PSI, medidas h.=73 cm (5 cm embebido en placa) a.=80 cm L.=80 cm e.=8,0 cm, acabado a la vista, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes y esquinas achaflanados. Incluye desencofrante y curador para el concreto, montaje donde corresponda. NO incluye aceros de refuerzo.",241433,  
6.1.12.3,"Bancas con superficie en plaqueta de concreto y apoyos en mampostería; plaqueta en concreto f'c=3000 PSI a.=0,46 m e.=0,08 m, acabado inferior y laterales a la vista, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados; apoyos en mampostería con ladrillo portante prensado 29x12x9 cm celda circular color natural tipo SANTAFÉ o equivalente de igual calidad o superior, en forma trapezoidal según diseño h.=0,30 m a1.=0,30 m a2.=0,40 m, con distancia máxima entre ejes de apoyos de 1,50 m. Incluye mortero de pega y emboquille para la mampostería, desencofrante y curador para el concreto, montaje de la placa en caso de ser prefabricada. NO incluye aceros de refuerzo ni sistema de dovelado, ni pañete de apoyos, ni acabado en granito. El pago por metro lineal será medido en la longitud de la banca (medida de un solo costado).",59839,  
6.1.12.4,"Bancas con superficie y apoyos en concreto; plaqueta de superficie en concreto f'c=3000 PSI a.=0,46 m e.=0,08 m, acabado inferior y laterales a la vista, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados; apoyos en en concreto f'c=3000 PSI en forma trapezoidal según diseño h.=0,30 m a1.=0,30 m a2.=0,40 m e.=0,12 m, con distancia máxima entre ejes de apoyos de 1,50 m, acabado a la vista, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados. Incluye desencofrante y curador para el concreto, montaje de la placa en caso de ser prefabricada. NO incluye aceros de refuerzo. El pago por metro lineal será medido en la longitud de la banca (medida de un solo costado).",82750,  
6.1.13.1,"Ejecución de regatas h.=10 cm pf.=5 cm para posterior embebido (o fundido en sitio) de la plaqueta de camastro. Incluye cargue, retiro, disposición de escombros a sitio aprobado por la autoridad ambiental.",5564,  
6.1.13.2,"Orinal corrido fabricado en concreto baja permeabilidad f'c=3000 PSI e.=5,0 cm, medidas externas totales 58x45x23 cm (alto espaldar x fondo x alto frontal), medidas internas finales 53x35x18 cm (alto espaldar x fondo x alto frontal), fondo interno de la batea con falsas en las esquinas, contenciones laterales de cierre, formaleta ordinaria pues requiere posterior pañetado; apoyado sobre muretes de 40x47 cm (a x h) dispuestos de manera transversal, fabricados con ladrillo portante prensado 29x14,5x6 cm color natural tipo SANTAFÉ o equivalente de igual calidad o superior, muretes separados entre ejes a 1,06 m. Medidas internas externas y ubicación de muretes según planos de detalle. NO incluye malla electrosoldada, ni pañetes, ni dovelado de muros, ni enchape de las superficies. El pago por metro lineal será medido por la longitud del conjunto en planta.",83657,  
6.1.13.3,"Lavamanos corrido fabricado en concreto baja permeabilidad f'c=3000 PSI e.=5,0 cm, medidas externas totales 43x55x23 cm (alto espaldar x fondo x alto frontal), medidas internas finales 38x45x18 cm (alto espaldar x fondo x alto frontal), fondo interno de la batea con falsas en las esquinas, contenciones laterales de cierre, formaleta ordinaria pues requiere posterior pañetado; apoyado sobre muretes de 50x77 cm (a x h) dispuestos de manera transversal, fabricados con ladrillo portante prensado 29x14,5x6 cm color natural tipo SANTAFÉ o equivalente de igual calidad o superior, muretes separados entre ejes a 1,06 m. Medidas internas externas y ubicación de muretes según planos de detalle. NO incluye malla electrosoldada, ni pañetes, ni dovelado de muros, ni enchape de las superficies. El pago por metro lineal será medido por la longitud del conjunto en planta.",97858,  
6.1.13.4,"Lavadero de ropa corrido sin tanque de almacenamiento de agua, fabricado en concreto baja permeabilidad f'c=3000 PSI pieza maciza, medidas externas totales 20x55x10 cm (alto espaldar x fondo x alto frontal), medidas internas finales 15x50 cm (alto espaldar x fondo), superficie en desnivel para acumulación de agua con falsa en el fondo, sin contenciones laterales, todas las caras acabadas a la vista pues NO requiere pañetado posterior, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados; apoyado sobre muretes de 50x80 cm (a x h) dispuestos de manera transversal, fabricados con ladrillo portante prensado 29x14,5x6 cm color natural tipo SANTAFÉ o equivalente de igual calidad o superior, muretes separados entre ejes a 1,06 m. Medidas internas externas y ubicación de muretes según planos de detalle. NO incluye malla electrosoldada, ni pañetes, ni dovelado de muros, ni enchape de las superficies. El pago por metro lineal será medido por la longitud del conjunto en planta.",96990,  
6.1.13.5,"Lavadero de ropa autoportante sin tanque de almacenamiento de agua, fabricado en concreto baja permeabilidad f'c=3000 PSI pieza fundida monolítica e.=8,0-10,0 cm, medidas externas totales 0,76x0,58x0,90/1,05 cm (ancho x fondo x alto frontal / alto espaldar), superficie en desnivel para acumulación de agua con falsa en el fondo, superficie estriada con ranuras a.=10 mm pf.=10 mm, con muros y contenciones laterales, todas las caras acabadas a la vista pues NO requiere pañetado posterior, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados; perforación para rejilla con sosco de 3""x2"" con ruana para encaje a medida. Medidas internas y externas según planos de detalle. NO incluye malla electrosoldada, ni enchape de las superficies, ni instalaciónes hidrosanitarias o accesorios.",287328,  
6.1.13.6,"Lavadero de ropa corrido con tanque de almacenamiento de agua inferior, modulado en conjuntos de 2,60 m de largo para independencia de tanques (70-60-70-60 cm libre-superficie-libre-superficie); superficie de trabajo fabricada en concreto baja permeabilidad f'c=3000 PSI pieza maciza, medidas externas totales 26x93x11x60 cm (alto espaldar x fondo x alto frontal x ancho) e.=9,0 cm, medidas internas finales 17x87x60 cm (alto espaldar x fondo x ancho), superficie en desnivel para acumulación de agua con falsa en el fondo, con contenciones laterales, todas las caras acabadas a la vista pues NO requiere pañetado posterior, instalado a h.=90 (borde frontal), formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados; apoyado sobre muretes de perimetrales formando el tanque inferior, dando medidas internas útiles antes de pañetado de 71x63/73 cm (a x h), fabricados con ladrillo tolete recocido común 20x10x6 cm, incluyendo mortero de pega y emboquille; base del tanque en placa de concreto maciza baja permeabilidad f'c=3000 PSI e.=5,0 cm. Medidas y disposición de elementos según planos de detalle. NO incluye malla electrosoldada, ni pañetes, ni dovelado de muros, ni enchape de las superficies. El pago por metro lineal será medido por la longitud del conjunto en planta.",225998,  
6.1.13.7,"Camastro para dos (2) cupos fabricado en concreto f'c=3000 PSI fundido en sitio con escalera lateral, con dimensiones externas máximas de 0,90x2,06x1,90 m (a x L x h), espesor de todos los elementos 8,0 cm, acabado a la vista en todas sus caras, formaleta tablero liso aglomerado e.=19 mm tipo Formaleta T de TABLEMAC, con bordes achaflanados. Incluye los dados de apoyo, laterales, plaquetas y escalera en concreto, desencofrante para concreto, curado, montaje donde corresponda en caso de haber elementos prefabricados. Todos los elementos según plano de detalle. NO incluye cimentaciones, ni aceros de refuerzo, ni malla electrosoldada, ni anclajes de varilla.",1463234,  
6.1.13.8,"Dado en en concreto a la vista f´c=3000 psi de 10x40x10 cm (a x h x L) con formaleta tablero liso aglomerado e=19 mm tipo formaleta T de TABLEMAC con bordes achaflanados, para soporte de catre metalico. No incluye refuerzo.",5800,  
6.2.1,"Proceso de anclaje para varilla 1/2"" perforando una profundidad de 6,00 cm (indiferente de la longitud de la varilla a incrustar posteriormente). Incluye perforación con broca de diámetro superior, limpieza, inyección del epóxico e incrustación de la varilla. NO incluye la varilla de acero.",5878,  
6.2.2,"Proceso de anclaje para varilla 1/2"" perforando una profundidad de 15,24 cm (indiferente de la longitud de la varilla a incrustar posteriormente). Incluye perforación con broca de diámetro superior, limpieza, inyección del epóxico e incrustación de la varilla. NO incluye la varilla de acero.",9150,  
6.2.3,"Acero de 60.000 PSI 420 MPa. Incluye corte, figurado y fijación.",3365,  
6.2.4,Mallas electrosoldadas. Incluye corte y fijación.,3769,  
7.1.1.1,"Suministro y ejecución de Divisiones en panelería liviana acabado una (1) cara fabricadas en sistema drywall con lámina de yeso e.=1/2"", SIN frescasa, con estructura galvanizada CR. cal.26 de a.=63 mm, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye perfilería, láminas, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",40156,  
7.1.1.2,"Suministro y ejecución de Divisiones en panelería liviana acabado dos (2) caras fabricadas en sistema drywall con lámina de yeso e.=1/2"", SIN frescasa, con estructura galvanizada CR. cal.26 de a.=63 mm, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye perfilería, láminas, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",64782,  
7.1.1.3,"Suministro y ejecución de Divisiones en panelería liviana acabado dos (2) caras fabricadas en sistema drywall con lámina de yeso e.=1/2"", con aislamiento termoacústico en fibra de vidrio e.=3,1/2"" instalado en capa sencilla, con estructura galvanizada CR. cal.26 de a.=63 mm, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye perfilería, láminas, fibra aislante, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",72950,  
7.1.2.1,"Suministro y ejecución de mocheta / buitrón tres caras en sistema drywall con láminas en fibrocemento e.=6,0 mm Ds.>25,1<=75,0 cm (desarrollo sumando las tres caras), SIN frescasa, con perfilería galvanizada CR. base 9 cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye perfilería, láminas, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2. El pago por metro lineal será medido en la altura de la mocheta / buitrón.",56350,  
7.1.2.2,"Suministro y ejecución de mocheta / buitrón tres caras en sistema drywall con láminas en fibrocemento e.=6,0 mm Ds.>75,1<=150,0 cm (desarrollo sumando las tres caras), SIN frescasa, con perfilería galvanizada CR. base 9 cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye perfilería, láminas, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2. El pago por metro lineal será medido en la altura de la mocheta / buitrón.",73316,  
7.1.2.3,"Suministro y ejecución de mocheta / buitrón tres caras en sistema drywall con láminas en fibrocemento e.=8,0 mm Ds.>75,1<=150,0 cm (desarrollo sumando las tres caras), SIN frescasa, con perfilería galvanizada CR. base 9 cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye perfilería, láminas, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2. El pago por metro lineal será medido en la altura de la mocheta / buitrón.",77524,  
7.1.2.4,"Suministro y ejecución de divisiones en panelería liviana acabado una (1) cara fabricadas en sistema drywall con láminas de fibrocemento e.=6 mm, SIN frescasa, perfilería galvanizada CR. base 9 cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye tapas laterales de terminación cuando se requiera, perfilería, láminas, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",52582,  
7.1.2.5,"Suministro y ejecución de divisiones en panelería liviana acabado dos (2) caras fabricadas en sistema drywall con láminas de fibrocemento e.=6 mm, SIN frescasa, perfilería galvanizada CR. base 9 cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye tapas laterales de terminación cuando se requiera, perfilería, láminas, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",82394,  
7.1.2.6,"Suministro y ejecución de divisiones en panelería liviana acabado dos (2) caras fabricadas en sistema drywall con láminas de fibrocemento e.=6 mm con aislamiento termoacústico en fibra de vidrio e.=3,1/2"" instalado en capa sencilla, perfilería galvanizada CR. base 9 cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye tapas laterales de terminación cuando se requiera, perfilería, láminas, fibra aislante, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",91564,  
7.1.2.7,"Suministro y ejecución de divisiones en panelería liviana acabado dos (2) caras fabricadas en sistema drywall con láminas de fibrocemento e.=10 mm con aislamiento termoacústico en fibra de vidrio e.=3,1/2"" instalado en capa sencilla, perfilería galvanizada CR. base 9 cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye tapas laterales de terminación cuando se requiera, fibra aislante, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",109964,  
7.2.1,"Suministro y ejecución de sobrepiso en panelería liviana acabado una (1) cara fabricado con láminas de fibrocemento e.=20 mm, con aislamiento termoacústico en fibra de vidrio e.=3,1/2"" instalado en capa sencilla, con perfilería tubular cuadrada 1""x1"" cal.19 (e.=1,1 mm) acero negro CR. ASTM A-1008 fy=33417 PSI formando una retícula de 41x41 cm (entre ejes), estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye perfilería y anticorrosivo aplicado en dos (2) capas, láminas, tapas laterales de terminación cuando se requiera, fibra aislante, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado. NO incluye lijado, ni pintado de la superficie.",94669,  
7.3.1,"Cornisa curva sin decoración tipo media caña en sistema drywall con tira de panel de yeso e.=1/2"" y masillado para curvatura, a.=10 h.=10 cm. Incluye suministro, instalación, implementos para trabajos en altura, tornillería, tratamiento de juntas con cinta de malla, masillado lijado y pintado una (1) capa con vinilo tipo 2.",11999,  
7.3.2,"Cornisa curva sin decoración tipo media caña con molduras en PVC a.total=7,0 cm, con perforaciones en las aletas para masillado, acabado listo con color desde la fábrica, tipo Perfil Mediacaña Perforada Interna de UNIPERFILES o equivalente de igual calidad o superior. Incluye suministro, instalación, implementos para trabajos en altura, accesorios para la implementación completa del sistema (esquineros internos, esquin. externos, estrella, tapas, etc.), tornillería y relacionados.",9717,  
7.3.3,"Cornisa curva sin decoración tipo media caña con molduras en PVC a.total=9,0 cm, con sistema de anclaje a presión en el espaldar, el perfil de anclaje permite un sello a presión en los terminales de la misma para evitar el masillado, acabado listo con color desde la fábrica, tipo Perfil Mediacaña Coextruida de UNIPERFILES o equivalente de igual calidad o superior. Incluye suministro, instalación, implementos para trabajos en altura, perfil angular de anclaje en PVC, accesorios para la implementación completa del sistema (esquineros internos, esquin. externos, estrella, tapas, etc.), tornillería y relacionados.",13309,  
7.3.4,"Cornisa de figuración escalonada con molduras de escayola (yeso de grano fino), medidas 8x6,5 cm (h x a), con sistema de adherencia mediante pegamento a base de escayola y aditivos, acabado listo con color de fábrica. Incluye suministro, instalación, implementos para trabajos en altura, molduras, limpieza y raspado de la superficie en pared y techo donde se presentará la adherencia, pegantes, accesorios de remate, lijado entre juntas y donde se requiera, remates con yeso fino tipo Yeso Modelo de CORONA o equivalente de igual calidad o superior, tornillería y relacionados. NO incluye pintura de acabado.",17037,  
7.3.5,"Cornisa de figuración decorativa sencilla con molduras de escayola (yeso de grano fino), medidas 8x6,5 cm (h x a), con sistema de adherencia mediante pegamento a base de escayola y aditivos, acabado listo con color de fábrica. Incluye suministro, instalación, implementos para trabajos en altura, molduras, limpieza y raspado de la superficie en pared y techo donde se presentará la adherencia, pegantes, accesorios de remate, lijado entre juntas y donde se requiera, remates con yeso fino tipo Yeso Modelo de CORONA o equivalente de igual calidad o superior, tornillería y relacionados. NO incluye pintura de acabado.",30050,  
7.3.6,"Cielo raso en sistema drywall con láminas de yeso acabado liso de 3/8"", construido con ángulo galvanizado cal.26 perimetral, omegas y viguetas galvanizadas roladas en cal.26, soportado con ángulo galvanizado cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye suministro, instalación, implementos para trabajos en altura, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",34497,  
7.3.7,"Cielo raso en sistema drywall con láminas de yeso resistente a la humedad e.=1/2"" tipo Superplaca RH de GYPLAC o equivalente de igual calidad o superior, dando acabado liso, construido con ángulo galvanizado cal.26 perimetral, omegas y viguetas galvanizadas roladas en cal.26, soportado con ángulo galvanizado cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye suministro, instalación, implementos para trabajos en altura, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",37862,  
7.3.8,"Cielo raso en sistema drywall con láminas en fibrocemento e.=6 mm, lineal a.>25,1<=50,0 cm, dando acabado liso, construido con ángulo galvanizado cal.26 perimetral, omegas y viguetas galvanizadas roladas en cal.26, soportado con ángulo galvanizado cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye suministro, instalación, implementos para trabajos en altura, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",29600,  
7.3.9,"Cielo raso en sistema drywall con láminas en fibrocemento e.=6 mm, dando acabado liso, construido con ángulo galvanizado cal.26 perimetral, omegas y viguetas galvanizadas roladas en cal.26, soportado con ángulo galvanizado cal.26, estructura anclada muros y estructura con chazo de expansión o con tiros. Incluye suministro, instalación, implementos para trabajos en altura, tornillería, tratamiento de juntas con cinta de malla, esquineros con cinta filo metálico, masillado lijado y pintado una (1) capa con vinilo tipo 2.",52858,  
7.3.10,"Cielos rasos en listones machihembrados de madera Pino Romeron a.=12 cm e.=1 cm, con estructura en durmientes de madera de 4x4 cm. Incluye suministro, instalación, implementos para trabajos en altura, anclajes, dos (2) manos de lacado, relacionados y complementarios.",79549,  
7.5.1,"Limpieza y lijado de cornisa existente con molduras de escayola (yeso de grano fino). Incluye implementos para trabajos en altura, aplicación menor de pegante a base de escayola y aditivos donde se requiera, reparaciones menores con yeso fino tipo Yeso Modelo de CORONA o equivalente de igual calidad o superior, tornillería y relacionados. NO incluye desmontes, ni suministro o reposición de piezas, ni pintura de acabado.",6240,  
8.1.1.1,"Tubería Acero Galvanizado (AG) SCH-40 1/2"", instalada subterránea y/o a nivel y/o en alturas hasta 10,00 m. Incluye suministro, regata y resane, instalación uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye accesorios especiales como tés dobles u similares que excedan de manera considerable el costos de los accesorios ordinarios.",22922,  
8.1.1.2,"Tubería Acero Galvanizado (AG) SCH-40 3/4"", instalada subterránea y/o a nivel y/o en alturas hasta 10,00 m. Incluye suministro, regata y resane, instalación uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye accesorios especiales como tés dobles u similares que excedan de manera considerable el costos de los accesorios ordinarios.",25226,  
8.1.1.3,"Tubería Acero Galvanizado (AG) SCH-40 1"", instalada subterránea y/o a nivel y/o en alturas hasta 10,00 m. Incluye suministro, regata y resane, instalación uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye accesorios especiales como tés dobles u similares que excedan de manera considerable el costos de los accesorios ordinarios.",39575,  
8.1.1.4,"Válvula de Pie en bronce con canastilla en latón 2"", tipo HAVM de HELBERT o equivalente de igual calidad o superior. Incluye suministro e instalación.",155600,  
8.1.1.5,"Válvula de Pie en bronce con canastilla en bronce 3"", tipo HBVP de HELBERT o equivalente de igual calidad o superior. Incluye suministro e instalación.",361260,  
8.1.1.6,"Válvula de Pie en bronce con canastilla en bronce 4"", tipo HBVP de HELBERT o equivalente de igual calidad o superior. Incluye suministro e instalación.",666545,  
8.1.1.7,"Válvula de Pie en bronce con canastilla en bronce 6"", tipo HBVP de HELBERT o equivalente de igual calidad o superior. Incluye suministro e instalación.",1804815,  
8.1.3.1,"Tubería PVCP 1/2"" RDE 9, instalada subterránea y/o a nivel y/o en alturas hasta 10,00 m. Incluye suministro, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye regata ni resane, ni accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios.",15603,  
8.1.3.2,"Tubería PVCP 1/2"" RDE 9, instalada subterránea y/o a nivel y/o en alturas hasta 10,00 m. Incluye suministro, regata y resane, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios.",16544,  
8.1.3.3,"Tubería PVCP 1/2"" RDE 9, instalada en alturas mayores a 10,00 m. Incluye suministro, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye regata ni resane, ni accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios. El contratista suministrara además del equipo requerido y normativo el personal técnico certificado para trabajo en alturas.",17091,  
8.1.3.4,"Tubería PVCP 1/2"" RDE 9, instalada en alturas mayores a 10,00 m. Incluye suministro, regata y resane, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios. El contratista suministrara además del equipo requerido y normativo el personal técnico certificado para trabajo en alturas.",18033,  
8.1.3.5,"Tubería PVCP 3/4"" RDE 11, instalada subterránea y/o a nivel y/o en alturas hasta 10,00 m. Incluye suministro, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye regata ni resane, ni accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios.",19036,  
8.1.3.6,"Tubería PVCP 3/4"" RDE 11, instalada subterránea y/o a nivel y/o en alturas hasta 10,00 m. Incluye suministro, regata y resane, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios.",19978,  
8.1.3.7,"Tubería PVCP 3/4"" RDE 11, instalada en alturas mayores a 10,00 m. Incluye suministro, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye regata ni resane, ni accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios. El contratista suministrara además del equipo requerido y normativo el personal técnico certificado para trabajo en alturas.",20835,  
8.1.3.8,"Tubería PVCP 3/4"" RDE 11, instalada en alturas mayores a 10,00 m. Incluye suministro, regata y resane, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios. El contratista suministrara además del equipo requerido y normativo el personal técnico certificado para trabajo en alturas.",21777,  
8.1.3.9,"Tubería PVCP 1"" RDE 13,5, instalada subterránea y/o a nivel y/o en alturas hasta 10,00 m. Incluye suministro, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye regata ni resane, ni accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios.",21400,  
8.1.3.10,"Tubería PVCP 1"" RDE 13,5, instalada subterránea y/o a nivel y/o en alturas hasta 10,00 m. Incluye suministro, regata y resane, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios.",23047,  
8.1.3.11,"Tubería PVCP 1"" RDE 13,5, instalada en alturas mayores a 10,00 m. Incluye suministro, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye regata ni resane, ni accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios. El contratista suministrara además del equipo requerido y normativo el personal técnico certificado para trabajo en alturas.",23474,  
8.1.3.12,"Tubería PVCP 1"" RDE 13,5, instalada en alturas mayores a 10,00 m. Incluye suministro, regata y resane, instalación, uniones codos tés y demás accesorios para el correcto tendido y funcionamiento de la tubería. NO incluye accesorios especiales como tés dobles, bridas de conexión, u similares que excedan de manera considerable el costos de los accesorios ordinarios. El contratista suministrara además del equipo requerido y normativo el personal técnico certificado para trabajo en alturas.",25121,  
